,Unnamed: 0,individual_wikidata_id,productive_year,decade,individual_name,score,region_name,count_works
35233,470083,Q4372900,1814.0,1810,Vasili Popugaev,5,Eastern Europe,1.0
35234,470091,Q12330530,1862.0,1860,Otto B. Wroblewski,11,Nordic countries,0.0
35235,470108,Q3557097,1854.0,1850,Victor-Nicolas Bouton,25,France,0.0
35236,470119,Q28045802,1853.0,1850,Fredrika von Wright,2,Nordic countries,1.0
35237,470143,Q16031486,1873.0,1870,Edgar Sanderson,22,United Kingdom,0.0
35238,470164,Q810034,1866.0,1870,Basil Mitrofanowicz,8,Eastern Europe,0.0
35239,470182,Q19275015,1845.0,1840,Bernard Jabouin,5,France,0.0
35240,470194,Q5580976,1815.0,1820,Pehr Gustaf Boivie,8,Nordic countries,0.0
35241,470219,Q18528187,1851.0,1850,Edward Hopley,24,United Kingdom,7.0
35242,470229,Q2560760,1834.0,1830,Félix Édouard Guérin-Méneville,38,France,9.0
35243,470250,Q105324226,1850.0,1850,Alexandre Antoine Girardot,7,France,0.0
35244,470257,Q3807573,1861.0,1860,Jean-Baptiste Cerlogne,12,Italy,0.0
35245,470267,Q1390925,1841.0,1840,Edward Jan Römer,17,Eastern Europe,0.0
35246,470273,Q107006848,1816.0,1820,Jean Jacques Bret,1,France,0.0
35247,470286,Q60817058,1862.0,1860,Giovanni Battista Lelli,14,Italy,0.0
35248,470305,Q38361097,1852.0,1850,Filippo Perfetti,7,Italy,0.0
35249,470338,Q52154788,1848.0,1850,Alfred André Geniole,23,France,2.0
35250,470342,Q94109880,1836.0,1840,Francesco Di Manzano,16,Italy,0.0
35251,470357,Q59418475,1860.0,1860,Sofia Vera-Lorini,5,Italy,0.0
35252,470361,Q3091464,1844.0,1840,Xavier Forneret,32,France,22.0
35253,470365,Q23038447,1857.0,1860,Charles Bacon,6,United Kingdom,3.0
35254,470368,Q27786414,1836.0,1840,Jean-François-Barthélémy Cokken,12,France,0.0
35255,470370,Q12648639,1835.0,1840,Antanas Jankevičius,1,Eastern Europe,0.0
35256,470382,Q6107400,1836.0,1840,J. W. Swanston,1,United Kingdom,1.0
35257,470388,Q13441340,1831.0,1830,Carl Gehewe,11,Eastern Europe,0.0
35258,470392,Q15632401,1865.0,1860,Eliza Brightwen,26,United Kingdom,5.0
35259,470406,Q26218596,1849.0,1850,Alexey Nikitich Tikhomandritsky,2,Eastern Europe,0.0
35260,470417,Q16065556,1851.0,1850,Adriana van Ravenswaay,12,Low countries,0.0
35261,470426,Q28964550,1874.0,1870,Thomas William Bush,1,United Kingdom,0.0
35262,470437,Q56072414,1854.0,1850,Mathieu Lacroix,6,France,0.0
35263,470456,Q95236677,1839.0,1840,František Mikule,4,Eastern Europe,0.0
35264,470459,Q107040761,1871.0,1870,Maria Sara Johanna Sartorius,4,Low countries,0.0
35265,470464,Q21544124,1858.0,1860,Constant De Bruycker,2,Low countries,0.0
35266,470478,Q591189,1832.0,1830,Peter Georg Bang,14,Nordic countries,0.0
35267,470483,Q679002,1843.0,1840,Edouard De Bièfve,20,Low countries,6.0
35268,470504,Q49839757,1836.0,1840,Louis Henri Hautier,6,France,0.0
35269,470518,Q23019301,1871.0,1870,Béla Szilágyi,3,Eastern Europe,0.0
35270,470536,Q275002,1839.0,1840,Émile Chevé,26,France,0.0
35271,470548,Q18524054,1839.0,1840,Isaac Jones,7,United Kingdom,0.0
35272,470566,Q18245074,1864.0,1860,Victor Pfeiff,9,Nordic countries,0.0
35273,470587,Q18528762,1860.0,1860,Henry Ward,15,United Kingdom,0.0
35274,470602,Q333072,1839.0,1840,Richard Cobden,78,United Kingdom,1.0
35275,470616,Q635968,1837.0,1840,Gaetano Moroni,38,Italy,1.0
35276,470621,Q27507148,1815.0,1820,Pierre Vernet,1,France,1.0
35277,470637,Q103936833,1871.0,1870,Élise Gérold,4,France,2.0
35278,470641,Q4407460,1855.0,1860,Francesco Sangalli,15,Italy,0.0
35279,470654,Q3613909,1823.0,1820,Amedeo Ravina,15,Italy,0.0
35280,470687,Q23992185,1849.0,1850,Pascal Thomas Roussille,2,France,0.0
35281,470691,Q15707555,1854.0,1850,Ioannis Skylissis,6,France,2.0
35282,470696,Q18730322,1860.0,1860,George William Martin,8,United Kingdom,0.0
35283,470706,Q1962014,1866.0,1870,Vasily Kurochkin,27,Eastern Europe,7.0
35284,470729,Q95102220,1864.0,1860,Alois Potěhník,4,Eastern Europe,0.0
35285,470749,Q26250517,1844.0,1840,Joseph Nicolas Jouy,13,France,3.0
35286,470756,Q8949673,1873.0,1870,Fritz Albert Christian Rüdinger,8,Nordic countries,0.0
35287,470764,Q18917555,1818.0,1820,Thomas Forbes Walmisley,18,United Kingdom,0.0
35288,470787,Q452098,1819.0,1820,Karl Mozart,28,Italy,0.0
35289,470798,Q3386433,1862.0,1860,Pierre Nicolas Camille Jacquelin du Val,13,France,2.0
35290,470807,Q2975007,1829.0,1830,Claire Bazard,2,France,0.0
35291,470811,Q1397207,1816.0,1820,William John Burchell,48,United Kingdom,3.0
35292,470825,Q28732915,1835.0,1840,Alexandre Le Noble,8,France,0.0
35293,470839,Q3107147,1861.0,1860,Giovanni Costa,59,Italy,7.0
35294,470855,Q55804282,1865.0,1860,Jan Hindrik Kiewiet de Jonge,2,Low countries,6.0
35295,470862,Q11718521,1834.0,1830,Jan Nepomucen Rostworowski,6,Eastern Europe,0.0
35296,470871,Q610648,1831.0,1830,Tomasz Zan,22,Eastern Europe,1.0
35297,470898,Q3292726,1850.0,1850,Marie Pape-Carpantier,37,France,0.0
35298,470902,Q28584401,1841.0,1840,Pierre Nicolas Croquison,6,Low countries,0.0
35299,470904,Q376416,1859.0,1860,Janko Kráľ,35,Eastern Europe,2.0
35300,470908,Q4245675,1853.0,1850,Eliza Cook,41,United Kingdom,2.0
35301,470910,Q60816118,1840.0,1840,Antoni Kozubowski,10,Eastern Europe,0.0
35302,470920,Q16944629,1855.0,1860,Adolphe Delmée,1,Low countries,0.0
35303,470923,Q111334139,1840.0,1840,Elbert Waller,2,Low countries,0.0
35304,470937,Q28361705,1809.0,1810,Thomas Williams,2,United Kingdom,0.0
35305,470966,Q104853327,1857.0,1860,Claudius Joseph Ciappori-Puche,1,France,0.0
35306,470978,Q3292318,1813.0,1810,Marie-Éléonore Godefroid,25,France,11.0
35307,470982,Q21459767,1827.0,1830,Moses Webster,10,United Kingdom,0.0
35308,471003,Q90080945,1807.0,1810,Emanuel Ljunggren,5,Nordic countries,0.0
35309,471012,Q4094080,1845.0,1840,Ivan Borichevsky,5,Eastern Europe,0.0
35310,471020,Q41265416,1817.0,1820,Abram van der Horn,3,Low countries,0.0
35311,471033,Q2981722,1841.0,1840,George Gordon,14,United Kingdom,0.0
35312,471053,Q1153820,1872.0,1870,Henry Becque,61,France,3.0
35313,471055,Q87038,1828.0,1830,Jakob Philipp Kulik,26,Eastern Europe,0.0
35314,471069,Q30278129,1839.0,1840,Paolo Guglielmi,21,Italy,0.0
35315,471109,Q571965,1873.0,1870,Pietro Tacchini,24,Italy,0.0
35316,471115,Q104370545,1816.0,1820,Sylwester Zielinski,6,Eastern Europe,0.0
35317,471119,Q12673916,1853.0,1850,Stepas Jurevičius,2,Eastern Europe,0.0
35318,471122,Q3261572,1816.0,1820,Louis Companyo,16,France,1.0
35319,471126,Q5727895,1868.0,1870,Ludvig Fenger,27,Nordic countries,0.0
35320,471157,Q5284958,1874.0,1870,Dixon Kemp,11,United Kingdom,0.0
35321,471179,Q3407806,1839.0,1840,Prosper Saint-Germain,15,France,0.0
35322,471194,Q21519906,1834.0,1830,Wenzeslaus(Wenzel) Blasius Mann,10,Eastern Europe,0.0
35323,471202,Q1961974,1807.0,1810,Henry Francis Cary,42,United Kingdom,0.0
35324,471208,Q68588,1866.0,1870,Wilhelm Mannhardt,40,Eastern Europe,2.0
35325,471210,Q4297895,1859.0,1860,Aloyse Michalesi,15,Eastern Europe,0.0
35326,471216,Q3876553,1861.0,1860,Nicolò Coccon,15,Italy,0.0
35327,471229,Q4138966,1874.0,1870,Leonard Girshman,5,Eastern Europe,0.0
35328,471250,Q3407775,1825.0,1820,Prosper Dunant,16,France,0.0
35329,471291,Q283400,1865.0,1860,Thomas George Montgomerie,12,United Kingdom,0.0
35330,471295,Q94694438,1808.0,1810,Gianfrancesco Re,1,Italy,0.0
35331,471315,Q12067529,1837.0,1840,Henry Room,26,United Kingdom,6.0
35332,471321,Q789436,1827.0,1830,Károly Balla,8,Eastern Europe,0.0
35333,471328,Q49485586,1871.0,1870,Voltaire Masius,9,Low countries,0.0
35334,471347,Q26202637,1831.0,1830,Étienne-Joseph Boissonnade,6,France,0.0
35335,471374,Q65028464,1862.0,1860,Émile Dusart,6,France,0.0
35336,471384,Q1528301,1823.0,1820,Giuseppe Donizetti,37,Italy,0.0
35337,471394,Q1736009,1846.0,1850,Katharina Tomaselli,13,Eastern Europe,0.0
35338,471398,Q20081179,1867.0,1870,Antonio Pascutti,19,Italy,0.0
35339,471406,Q18954366,1864.0,1860,John Blake McDonald,19,United Kingdom,1.0
35340,471418,Q21157845,1855.0,1860,Wojciech Urbański,8,Eastern Europe,0.0
35341,471442,Q30325796,1870.0,1870,Nils Holtermann,4,Nordic countries,0.0
35342,471468,Q11703211,1842.0,1840,Richard Chenevix Trench,61,United Kingdom,0.0
35343,471489,Q14411693,1868.0,1870,Josip Novak,5,Eastern Europe,0.0
35344,471511,Q4176863,1853.0,1850,Alexander Ershov,7,Eastern Europe,0.0
35345,471515,Q1796212,1864.0,1860,Hans Peter Hansen,25,Nordic countries,2.0
35346,471520,Q111671718,1850.0,1850,Emile Durand de Valley,1,France,0.0
35347,471528,Q6233217,1821.0,1820,Paul Fischer,23,United Kingdom,1.0
35348,471541,Q18730054,1854.0,1850,Celia Levetus,7,United Kingdom,0.0
35349,471551,Q26198161,1852.0,1850,František Skála,7,Eastern Europe,0.0
35350,471559,Q2568200,1864.0,1860,Marko Tsepenkov,21,Eastern Europe,1.0
35351,471571,Q3262381,1862.0,1860,Léon Journault,12,France,0.0
35352,471590,Q110213737,1832.0,1830,Harald Gianelli,2,Nordic countries,0.0
35353,471615,Q7788346,1858.0,1860,Thomas Charles Leeson Rowbotham,32,United Kingdom,2.0
35354,471624,Q11763934,1827.0,1830,Ludwik Spitznagel,15,Eastern Europe,0.0
35355,471629,Q100324974,1866.0,1870,Melchior Stacquet,1,Low countries,0.0
35356,471637,Q28540511,1860.0,1860,Francesco Paolo Palizzi,20,Italy,0.0
35357,471641,Q662943,1837.0,1840,Constantin Guys,92,France,27.0
35358,471670,Q1355698,1807.0,1810,"Joseph Marie, baron de Gérando",57,France,0.0
35359,471683,Q19955598,1816.0,1820,Catherine Woillez,22,France,0.0
35360,471687,Q16066411,1812.0,1810,Pierre M. Lapie,33,France,0.0
35361,471691,Q5723767,1874.0,1870,Henry Jackson,28,United Kingdom,1.0
35362,471698,Q15812365,1847.0,1850,Giuseppe Gebler,5,Eastern Europe,0.0
35363,471703,Q23695476,1815.0,1820,William Woolnoth,15,United Kingdom,72.0
35364,471716,Q16085804,1849.0,1850,Konstantin Branković,7,Eastern Europe,0.0
35365,471721,Q59698774,1839.0,1840,H.A. Swaluw,2,Low countries,0.0
35366,471726,Q4952497,1869.0,1870,Katherine Hankey,16,United Kingdom,2.0
35367,471753,Q21289651,1852.0,1850,Philip Brannon,14,United Kingdom,0.0
35368,471758,Q5407237,1837.0,1840,Matthias Akiander,22,Nordic countries,1.0
35369,471766,Q27096243,1863.0,1860,Johannes Hendricus Doodkorte,3,Low countries,8.0
35370,471776,Q1706341,1836.0,1840,Joseph François Rabanis,16,France,0.0
35371,471798,Q5722548,1806.0,1810,Henry Handley Norris,15,United Kingdom,0.0
35372,471807,Q11730843,1832.0,1830,Józef Lompa,23,Eastern Europe,1.0
35373,471813,Q41315899,1849.0,1850,Willem George Wagner,8,Low countries,1.0
35374,471852,Q381248,1871.0,1870,James Tissot,99,France,636.0
35375,471868,Q5894416,1873.0,1870,Henri Ferdinand Van Heurck,28,Low countries,3.0
35376,471871,Q110081619,1825.0,1820,Gijsbert van Staveren,3,Low countries,0.0
35377,471880,Q110853387,1851.0,1850,Alphonse Bianchi,2,France,0.0
35378,471891,Q44211690,1856.0,1860,Alexandre Assier,15,France,0.0
35379,471896,Q2824747,1874.0,1870,Adolphe Alexandre Lesrel,15,France,4.0
35380,471923,Q26234807,1857.0,1860,Henry Barbier,2,France,0.0
35381,471973,Q1289558,1831.0,1830,Eduard Pistorius,18,Eastern Europe,9.0
35382,472014,Q12877683,1851.0,1850,Iraklis Mitsopoulos,1,Eastern Europe,0.0
35383,472021,Q1316504,1836.0,1840,István Tamáskó,5,Eastern Europe,0.0
35384,472067,Q19834931,1825.0,1820,August Durant,1,Eastern Europe,0.0
35385,472082,Q104420,1821.0,1820,Karl Ernst Christoph Schneider,28,Eastern Europe,0.0
35386,472097,Q27508387,1867.0,1870,Pieter Schmidt,3,Low countries,3.0
35387,472102,Q19983482,1809.0,1810,A. Reddock,7,United Kingdom,1.0
35388,472114,Q669966,1854.0,1850,Jules Pasdeloup,28,France,0.0
35389,472137,Q1096621,1872.0,1870,Imets Fülöp Jákó,1,Eastern Europe,0.0
35390,472148,Q19282370,1819.0,1820,Friedrich Wilhelm Leopold Konstantin Quirin von Forcade de Biaix,7,Eastern Europe,0.0
35391,472149,Q60179817,1814.0,1810,Franc Sokoll,6,Eastern Europe,0.0
35392,472152,Q3797167,1847.0,1850,Johan Wilhelm Bergström,9,Nordic countries,0.0
35393,472164,Q79025,1806.0,1810,Walter Scott,210,United Kingdom,158.0
35394,472196,Q52718545,1849.0,1850,Jean-Charles Jacquemin-Belisle,3,France,0.0
35395,472233,Q3972270,1855.0,1860,Stefan Subic,10,Eastern Europe,0.0
35396,472237,Q3372461,1869.0,1870,Auguste-Théodore-Paul de Broglie,34,France,0.0
35397,472238,Q4525313,1849.0,1850,Pavel Shkot,1,Eastern Europe,0.0
35398,472244,Q60756303,1873.0,1870,Ivan Geršak,7,Eastern Europe,0.0
35399,472248,Q11873815,1868.0,1870,Eduard Novotný,7,Eastern Europe,0.0
35400,472280,Q16465156,1819.0,1820,Mykolas Čarniauskas,1,Eastern Europe,0.0
35401,472295,Q18811205,1808.0,1810,Robert Sharp,13,United Kingdom,0.0
35402,472346,Q19961563,1807.0,1810,Eustache Marie Joseph Bra,6,France,0.0
35403,472368,Q531582,1848.0,1850,Matthias Alexander Castrén,42,Nordic countries,15.0
35404,472389,Q3876929,1866.0,1870,Nikolaj Aleksandrovič Serno-Solov'evič,14,Eastern Europe,0.0
35405,472411,Q95394550,1871.0,1870,Jan Vondráček,2,Eastern Europe,0.0
35406,472412,Q55856279,1852.0,1850,Arthur von Mensdorff-Pouilly,12,Eastern Europe,0.0
35407,472428,Q89138697,1868.0,1870,Edmond Willm,12,France,0.0
35408,472440,Q353014,1866.0,1870,Peter Nicolai Arbo,37,Nordic countries,26.0
35409,472444,Q727341,1872.0,1870,Ernest Guiraud,54,France,1.0
35410,472476,Q95153500,1845.0,1840,Adolf Molitoris,2,Eastern Europe,0.0
35411,472494,Q3132241,1834.0,1830,Henri Decaisne,38,France,12.0
35412,472495,Q12169096,1851.0,1850,M. K. Chalyĭ,10,Eastern Europe,0.0
35413,472510,Q64685695,1861.0,1860,Rose Foot,1,United Kingdom,0.0
35414,472544,Q20895554,1836.0,1840,Etienne Louis Chastel,21,France,0.0
35415,472552,Q48832026,1818.0,1820,Nicola Benvenuti,9,Italy,0.0
35416,472560,Q60441212,1867.0,1870,Lovro Rakovec,4,Italy,0.0
35417,472569,Q38035477,1863.0,1860,Antonio Trachel,4,France,0.0
35418,472574,Q30131791,1874.0,1870,Frances C. Fairman,15,United Kingdom,1.0
35419,472579,Q55911642,1857.0,1860,Willem Bastiaan van Wouw,8,Low countries,0.0
35420,472605,Q18028524,1860.0,1860,Therese Braunecker-Schäfer,7,Eastern Europe,0.0
35421,472617,Q6142798,1814.0,1810,James Savage,12,United Kingdom,0.0
35422,472640,Q94656288,1854.0,1850,Amálie Janáčková,9,Eastern Europe,0.0
35423,472642,Q8861120,1872.0,1870,Emilia Dukszyńska-Dukszta,6,Eastern Europe,8.0
35424,472651,Q4155717,1806.0,1810,Ivan Alekseevich Dvigubski,16,Eastern Europe,0.0
35425,472653,Q4341526,1827.0,1830,Mikhail Grigoryevich Pavlov,11,Eastern Europe,0.0
35426,472662,Q21456684,1847.0,1850,James Curnock,12,United Kingdom,1.0
35427,472675,Q56641353,1858.0,1860,Emanuele Giacobbe,2,Italy,1.0
35428,472715,Q4326392,1858.0,1860,Theo Asseler,1,Low countries,0.0
35429,472719,Q24681905,1852.0,1850,Okko Jacobus Bekker,1,Low countries,0.0
35430,472758,Q106581586,1854.0,1850,Jean Chardon,2,France,0.0
35431,472764,Q93589390,1813.0,1810,Alessandro Zanoli,5,Italy,0.0
35432,472773,Q1173606,1856.0,1860,David August Rosenthal,18,Eastern Europe,0.0
35433,472777,Q55769984,1831.0,1830,Pauline Rasse,4,Low countries,0.0
35434,472780,Q3263050,1864.0,1860,Louis Roumieux,9,France,0.0
35435,472791,Q159642,1833.0,1830,František Palacký,73,Eastern Europe,16.0
35436,472806,Q11979530,1858.0,1860,Julie Sødring,14,Nordic countries,0.0
35437,472810,Q23906029,1862.0,1860,Léon Chambeyron,8,France,0.0
35438,472830,Q1450915,1829.0,1830,François Benoist,32,France,0.0
35439,472838,Q2894892,1808.0,1810,Belletête,1,France,0.0
35440,472847,Q514533,1874.0,1870,Karl Hofmann,12,Eastern Europe,0.0
35441,472849,Q106528350,1865.0,1860,Václav Bohdan Pelikán,3,Eastern Europe,0.0
35442,472851,Q988682,1851.0,1850,Mihály Elefánt,6,Eastern Europe,0.0
35443,472856,Q29043242,1866.0,1870,Aleksey Belyayev,1,Eastern Europe,0.0
35444,472867,Q21610957,1839.0,1840,Kirby Trimmer,7,United Kingdom,0.0
35445,472874,Q5581563,1850.0,1850,Knut Filip Bonde,18,Nordic countries,0.0
35446,472876,Q737447,1839.0,1840,Gordiy Sablukov,13,Eastern Europe,0.0
35447,472898,Q62604188,1848.0,1850,Václav Svoboda,10,Eastern Europe,0.0
35448,472932,Q3619120,1874.0,1870,Antonino Sciascia,3,Italy,0.0
35449,472938,Q20033245,1838.0,1840,Ernst Frederik Christian Bojesen,20,Italy,1.0
35450,472950,Q18671131,1828.0,1830,Elizabeth Nasmyth,12,United Kingdom,0.0
35451,472962,Q3186647,1868.0,1870,Joséphine Colomb,33,France,2.0
35452,472970,Q15672739,1851.0,1850,Francesco Tamassia,1,Italy,0.0
35453,472990,Q74467151,1860.0,1860,Milnes Levick,5,United Kingdom,0.0
35454,473024,Q2884765,1872.0,1870,Louis Baron,8,France,0.0
35455,473031,Q56369146,1871.0,1870,Joseph Simon,7,France,0.0
35456,473042,Q105232,1831.0,1830,Ernst Theodor Gaupp,22,Eastern Europe,0.0
35457,473046,Q16944239,1863.0,1860,Charles William Boase,20,United Kingdom,0.0
35458,473051,Q4406735,1822.0,1820,Sofia Samoilova,1,Eastern Europe,0.0
35459,473083,Q160681,1859.0,1860,William Huggins,50,United Kingdom,12.0
35460,473087,Q21454336,1835.0,1840,Horatio Beevor Love,2,United Kingdom,0.0
35461,473099,Q16065643,1830.0,1830,Edward Goodall,39,United Kingdom,218.0
35462,473102,Q6213973,1836.0,1840,Ulrik Torsslow,13,Nordic countries,0.0
35463,473113,Q13134499,1806.0,1810,Aldert Jacobs van der Poort,10,Low countries,4.0
35464,473120,Q60442426,1820.0,1820,Charles Oldfield Bowles,11,United Kingdom,0.0
35465,473132,Q3293463,1807.0,1810,Luko Stulić,19,Eastern Europe,0.0
35466,473141,Q97466,1812.0,1810,August Kestner,43,Italy,0.0
35467,473150,Q683410,1836.0,1840,Norbert Burgmüller,44,Low countries,0.0
35468,473163,Q1879434,1858.0,1860,Léon Laurent-Pichat,23,France,2.0
35469,473169,Q11029222,1863.0,1860,Hendrik Pickery,15,Low countries,3.0
35470,473192,Q94848341,1863.0,1860,Heinrich Fischer,7,Eastern Europe,0.0
35471,473198,Q95149110,1862.0,1860,František Xaver Weber,3,Eastern Europe,0.0
35472,473206,Q23582765,1867.0,1870,Richard Lockwood Boulton,3,United Kingdom,0.0
35473,473213,Q21461634,1846.0,1850,Gaetano Cannicci,4,Italy,0.0
35474,473224,Q57090409,1872.0,1870,Ludwik Marek,7,Eastern Europe,0.0
35475,473235,Q26806228,1873.0,1870,José Sorribes y Ruiz del Castillo,7,France,0.0
35476,473241,Q9335784,1851.0,1850,Seweryna Duchińska,22,France,0.0
35477,473256,Q21462610,1847.0,1850,Charles de Luna,7,France,3.0
35478,473260,Q18528800,1870.0,1870,Herbert Kynaston,15,United Kingdom,0.0
35479,473271,Q98545590,1842.0,1840,Helena Sofia Bruzelius,2,Nordic countries,0.0
35480,473275,Q42904042,1861.0,1860,Johan Svenonius,1,Nordic countries,0.0
35481,473296,Q1986586,1822.0,1820,Nicolas Gosse,25,France,19.0
35482,473305,Q12034599,1857.0,1860,Léopold Ernest Mayer,10,France,0.0
35483,473323,Q2368918,1865.0,1860,Clémence Royer,39,France,0.0
35484,473327,Q16038425,1848.0,1850,Antonietta Bisi,7,Italy,0.0
35485,473346,Q101576303,1859.0,1860,Gerasim Kadunov,1,Eastern Europe,2.0
35486,473368,Q88782809,1847.0,1850,Luigi Trecourt,2,Italy,0.0
35487,473399,Q66762650,1819.0,1820,Etienne Ferdinand Mulnier,3,France,1.0
35488,473404,Q3130394,1833.0,1830,Henri-Gérard Fontallard,9,France,0.0
35489,473428,Q4331173,1868.0,1870,Omelian Ohonovskyi,17,Eastern Europe,0.0
35490,473432,Q5499435,1822.0,1820,Fredrik August Lidströmer,4,Nordic countries,0.0
35491,473436,Q76620420,1869.0,1870,Ida Schmidt,2,Nordic countries,0.0
35492,473441,Q3119268,1868.0,1870,Guglielmo Berchet,26,Italy,0.0
35493,473461,Q8019181,1812.0,1810,William Tassie,20,United Kingdom,0.0
35494,473477,Q34011476,1858.0,1860,Alfred Schweighaeuser,7,France,0.0
35495,473496,Q12882719,1824.0,1820,Panagiotis Kalas,2,Eastern Europe,0.0
35496,473521,Q54945934,1869.0,1870,Cosimo Burali-Forti,4,Italy,0.0
35497,473547,Q19825543,1859.0,1860,Robert Hildprandt,7,Eastern Europe,0.0
35498,473563,Q27642878,1812.0,1810,Domenico Menozzi,14,Italy,0.0
35499,473566,Q3304999,1816.0,1820,Clas Livijn,23,Nordic countries,13.0
35500,473587,Q65007464,1851.0,1850,Jean Baptiste Pierre Honoré Féraud,3,France,2.0
35501,473611,Q18507678,1841.0,1840,Achille-Louis Martinet,32,France,0.0
35502,473615,Q2415943,1807.0,1810,François-Nicolas-Vincent Campenon,29,France,0.0
35503,473656,Q4763123,1828.0,1830,Angelus de Baets,12,Low countries,2.0
35504,473684,Q608153,1818.0,1820,Frédéric de Lafresnaye,15,France,5.0
35505,473691,Q21396177,1872.0,1870,Alexander Wüst,17,Low countries,11.0
35506,473708,Q4537145,1851.0,1850,Nikolay Yakubovich,4,Eastern Europe,0.0
35507,473727,Q95149336,1866.0,1870,Josef Mertlík,4,Eastern Europe,0.0
35508,473739,Q15810665,1822.0,1820,Friedrich Siegmund von Klopmann,7,Eastern Europe,0.0
35509,473747,Q110866522,1872.0,1870,Ernesto Palermi,3,Italy,0.0
35510,473758,Q18575963,1823.0,1820,Charles Dyson,3,United Kingdom,0.0
35511,473760,Q95179736,1856.0,1860,Vincenc Janáček,4,Eastern Europe,0.0
35512,473791,Q5499261,1809.0,1810,Frederik Christian Kielsen,17,Nordic countries,7.0
35513,473821,Q3407777,1871.0,1870,Prosper Galerne,10,France,0.0
35514,473838,Q1065366,1862.0,1860,Charles-Louis-Joseph-Xavier de la Vallée Poussin,8,Low countries,0.0
35515,473864,Q3880936,1846.0,1850,Odoardo Fantacchiotti,24,Italy,2.0
35516,473868,Q55407774,1835.0,1840,Francesco Rognetta,23,Italy,0.0
35517,473887,Q6237947,1820.0,1820,Pehr Westerstrand,14,Nordic countries,0.0
35518,473890,Q9185458,1821.0,1820,Cecylia Grabowska,6,Eastern Europe,0.0
35519,473895,Q2159611,1852.0,1850,Robert Rive,14,Italy,0.0
35520,473921,Q4896496,1864.0,1860,Bessie Rayner Parkes,29,United Kingdom,0.0
35521,473925,Q21464719,1845.0,1840,Philip Steer,2,United Kingdom,2.0
35522,473941,Q2657971,1860.0,1860,Charles de Groux,34,Low countries,14.0
35523,473945,Q4149747,1864.0,1860,James Stephen Gresley,18,United Kingdom,0.0
35524,473949,Q5612624,1867.0,1870,"Leonard Courtney, 1st Baron Courtney of Penwith",33,United Kingdom,0.0
35525,473983,Q41500278,1867.0,1870,Carl von Perbandt,11,Eastern Europe,0.0
